timestamp,rotation,northRay,northwestRay,northeastRay,eastRay,southRay,westRay,fitness,doorClosed,checkpointMet,distanceFromPlayer,seesKey,mouseRotation,forwardButtonPressed,backButtonPressed,leftButtonPressed,rightButtonPressed,keyButtonPressed
1.86,-0.00206114375032485,19.1690902709961,18.5809020996094,18.1886463165283,12.8613061904907,5.92090845108032,13.1386795043945,,False,0,24.6327935015441,False,0,True,False,False,False,False
1.88,-0.0020695454441011,19.1690902709961,18.5809020996094,18.1886463165283,12.8613061904907,5.92090845108032,13.1386795043945,,False,0,24.5327931203802,False,0,True,False,False,False,False
1.9,-0.00207801582291722,18.9690895080566,18.580904006958,18.1886463165283,12.8613176345825,6.12091016769409,13.1386823654175,,False,0,24.4327927392189,False,0,True,False,False,False,False
1.92,-0.0020865558180958,18.9690895080566,18.580904006958,18.1886463165283,12.8613176345825,6.12091016769409,13.1386823654175,,False,0,24.3327904507114,False,0,True,False,False,False,False
1.94,-0.00209516636095941,18.7690887451172,18.580904006958,18.1886463165283,12.8613176345825,6.32091093063354,13.1386823654175,,False,0,24.2327919769037,False,0,True,False,False,False,False
1.96,-0.00210384814999998,18.6690864562988,18.5809020996094,18.1886463165283,12.8613176345825,6.42091131210327,13.1386814117432,,False,0,24.1327896884014,False,0,True,False,False,False,False
1.98,-0.00211260234937072,18.6690864562988,18.5809020996094,18.1886463165283,12.8613176345825,6.42091131210327,13.1386814117432,,False,0,24.032791214599,False,0,True,False,False,False,False
2,-0.00212142965756357,18.4690856933594,18.5809020996094,18.1886463165283,12.8613176345825,6.62091207504272,13.1386814117432,,False,0,23.932788926102,False,0,True,False,False,False,False
2.02,-0.00213033123873174,18.4690856933594,18.5809020996094,18.1886463165283,12.8613176345825,6.62091207504272,13.1386814117432,,False,0,23.8327904523049,False,0,True,False,False,False,False
2.04,-0.00213930755853653,18.2690849304199,18.5809020996094,18.1886463165283,12.8613176345825,6.82091283798218,13.1386814117432,,False,0,23.7327881638133,False,0,True,False,False,False,False
2.06,-0.00214835978113115,18.1690864562988,18.5809001922607,18.1886463165283,12.8613176345825,6.9209132194519,13.1386823654175,,False,0,23.6327896900217,False,0,True,False,False,False,False
2.08,-0.00215748883783817,18.1690864562988,18.5809001922607,18.1886463165283,12.8613176345825,6.9209132194519,13.1386823654175,,False,0,23.5327874015357,False,0,True,False,False,False,False
2.1,-0.00216669612564147,17.9690856933594,18.5809001922607,18.1886463165283,12.8613176345825,7.12091398239136,13.1386823654175,,False,0,23.4327889277498,False,0,True,False,False,False,False
2.12,-0.00217598234303296,17.9690856933594,18.5809001922607,18.1886463165283,12.8613176345825,7.12091398239136,13.1386823654175,,False,0,23.3327866392694,False,0,True,False,False,False,False
2.14,-0.00218534842133522,17.7690849304199,18.5809001922607,18.1886329650879,12.8613176345825,7.32091474533081,13.1386823654175,,False,0,23.2327881654893,False,0,True,False,False,False,False
2.16,-0.00219479529187083,17.6690826416016,18.5809001922607,18.1886329650879,12.8613176345825,7.42091512680054,13.1386814117432,,False,0,23.1327858770148,False,0,True,False,False,False,False
2.18,-0.00220432435162365,17.6690826416016,18.5809001922607,18.1886329650879,12.8613176345825,7.42091512680054,13.1386814117432,,False,0,23.0327874032406,False,0,True,False,False,False,False
2.2,-0.00221393629908562,17.4690818786621,18.5809001922607,18.1886329650879,12.8613176345825,7.62091588973999,13.1386814117432,,False,0,22.9327851147722,False,0,True,False,False,False,False
