timestamp,rotation,northRay,northwestRay,northeastRay,eastRay,southRay,westRay,fitness,doorClosed,checkpointMet,distanceFromPlayer,seesKey,mouseRotation,forwardButtonPressed,backButtonPressed,leftButtonPressed,rightButtonPressed,keyButtonPressed
0.5,,50.0185737609863,32.0975074768066,4.67205190658569,3.30364227294922,1.91328060626984,22.696346282959,,,,,False,,,,,,
0.52,346.928466796875,50.0185737609863,32.0975074768066,4.67205190658569,3.30364227294922,1.91328060626984,22.696346282959,,False,0,21.8191485384596,False,0,False,False,False,False,False
0.54,346.928466796875,50.0185737609863,32.0975074768066,4.67205190658569,3.30364227294922,1.91328060626984,22.696346282959,,False,0,21.8191485384596,False,0,False,False,False,False,False
0.56,346.928466796875,50.0185737609863,32.0975074768066,4.67205190658569,3.30364227294922,1.91328060626984,22.696346282959,,False,0,21.8191485384596,False,0,False,False,False,False,False
0.58,346.928466796875,50.0185737609863,32.0975074768066,4.67205190658569,3.30364227294922,1.91328060626984,22.696346282959,,False,0,21.8191485384596,False,0,False,False,False,False,False
0.6,346.928466796875,50.0185737609863,32.0975074768066,4.67205190658569,3.30364227294922,1.91328060626984,22.696346282959,,False,0,21.8191485384596,False,0,False,False,False,False,False
0.62,346.928466796875,50.0185737609863,32.0975074768066,4.67205190658569,3.30364227294922,1.91328060626984,22.696346282959,,False,0,21.8191485384596,False,0,False,False,False,False,False
0.64,346.928466796875,50.0185737609863,32.0975074768066,4.67205190658569,3.30364227294922,1.91328060626984,22.696346282959,,False,0,21.8191485384596,False,0,False,False,False,False,False
0.66,346.928466796875,50.0185737609863,32.0975074768066,4.67205190658569,3.30364227294922,1.91328060626984,22.696346282959,,False,0,21.8191485384596,False,0,False,False,False,False,False
0.68,346.928466796875,50.0185737609863,32.0975074768066,4.67205190658569,3.30364227294922,1.91328060626984,22.696346282959,,False,0,21.8191485384596,False,0,False,False,False,False,False
0.7,346.928466796875,50.0185737609863,32.0975074768066,4.67205190658569,3.30364227294922,1.91328060626984,22.696346282959,,False,0,21.8191485384596,False,0,False,False,False,False,False
0.72,346.928466796875,50.0185737609863,32.0975074768066,4.67205190658569,3.30364227294922,1.91328060626984,22.696346282959,,False,0,21.8191485384596,False,0,False,False,False,False,False
0.74,346.928466796875,50.0185737609863,32.0975074768066,4.67205190658569,3.30364227294922,1.91328060626984,22.696346282959,,False,0,21.8191485384596,False,0,False,False,False,False,False
0.76,346.928466796875,50.0185737609863,32.0975074768066,4.67205190658569,3.30364227294922,1.91328060626984,22.696346282959,,False,0,21.8191485384596,False,0,False,False,False,False,False
0.78,346.928466796875,50.0185737609863,32.0975074768066,4.67205190658569,3.30364227294922,1.91328060626984,22.696346282959,,False,0,21.8191485384596,False,0,False,False,False,False,False
0.8,346.928466796875,50.0186958312988,32.0278282165527,4.68215656280518,3.30356431007385,1.91328132152557,22.6964836120605,,False,0,21.8191485384596,False,-0.025000000372529,False,False,False,False,False
0.82,346.996948242188,50.0282440185547,31.4864692687988,4.76544094085693,3.30350661277771,1.91362273693085,22.7014923095703,,False,0,21.8191485384596,False,-0.200000002980232,False,False,False,False,False
0.84,347.540832519531,50.0282440185547,31.4864692687988,4.76544094085693,3.30350661277771,1.91362273693085,22.7014923095703,,False,0,21.8191485384596,False,-0.775000035762787,False,False,False,False,False
0.86,349.587432861328,50.6245002746582,28.1063957214355,5.59335470199585,3.33751463890076,1.93665814399719,12.4027233123779,,False,0,21.8191485384596,False,-0.775000035762787,False,False,False,False,False
0.88,351.551574707031,51.5772323608398,26.4549770355225,6.41895389556885,3.3966908454895,1.97369754314423,7.84316825866699,,False,0,21.8191485384596,False,-1.05000007152557,False,False,False,False,False
0.9,354.112121582031,52.1656684875488,25.8388233184814,6.9000129699707,3.43380641937256,1.99660325050354,6.74043035507202,,False,0,21.8191485384596,False,-0.474999994039536,False,False,False,False,False
0.92,355.241821289063,53.4420127868652,24.9327335357666,7.97096920013428,3.51496601104736,2.04631328582764,5.43693208694458,,False,0,21.8191485384596,False,-0.824999988079071,False,False,False,False,False
0.94,357.174468994141,52.7118835449219,24.0955410003662,9.84562206268311,3.64125084877014,2.12314987182617,4.45128440856934,,False,0,21.8191485384596,False,-0.975000023841858,False,False,False,False,False
0.96,359.429748535156,51.0836029052734,23.9693031311035,10.2888689041138,3.66778373718262,2.13924336433411,4.31421089172363,,False,0,21.8191485384596,False,-0.174999997019768,False,False,False,False,False
0.98,359.833099365234,51.0836029052734,23.9693031311035,10.2888689041138,3.66778373718262,2.13924336433411,4.31421089172363,,False,0,21.8191485384596,False,-0.325000017881393,False,False,False,False,False
1,0.58215069770813,45.9127159118652,23.5591831207275,12.3859939575195,3.77780771255493,2.20587086677551,3.87909865379334,,False,0,21.8191485384596,False,-0.325000017881393,False,False,False,False,False
1.02,1.33193111419678,43.1277618408203,23.3360443115234,14.333158493042,3.86330699920654,2.26050472259521,3.65294027328491,,False,0,21.8191485384596,False,-0.425000011920929,True,False,False,False,False
1.04,2.31561517715454,42.516242980957,23.2817478179932,14.9177513122559,3.89287996292114,2.2870147228241,3.62470459938049,,False,0,21.8144345008317,False,-0.100000001490116,True,False,False,False,False
1.06,2.54924178123474,42.516242980957,23.2817478179932,14.9177513122559,3.89287996292114,2.2870147228241,3.62470459938049,,False,0,21.800548031963,False,-0.0500000007450581,True,False,False,False,False
1.08,2.66829562187195,41.8905639648438,23.2105922698975,15.6372194290161,3.9449737071991,2.34799718856812,3.65037631988525,,False,0,21.7766888012147,False,-0.0500000007450581,True,False,False,False,False
1.1,2.7875714302063,41.303337097168,23.1518650054932,16.3682231903076,3.98579239845276,2.39015603065491,3.64560008049011,,False,0,21.7528406410059,False,-0.100000001490116,True,False,False,False,False
1.12,3.02421259880066,41.303337097168,23.1518650054932,16.3682231903076,3.98579239845276,2.39015603065491,3.64560008049011,,False,0,21.7244213975521,False,-0.0750000029802322,True,False,False,False,False
1.14,3.20562338829041,40.4093360900879,23.040319442749,17.7296485900879,4.08062076568604,2.5017192363739,3.7089581489563,,False,0,21.6796754980974,False,-0.0750000029802322,True,False,False,False,False
1.16,3.3876621723175,40.3606262207031,23.0125713348389,17.8723926544189,4.11347436904907,2.55042910575867,3.78117370605469,,False,0,21.634967042604,False,0,True,False,False,False,False
1.18,3.39534997940063,40.3065910339355,22.9817905426025,18.0307502746582,4.14992141723633,2.60446739196777,3.86128926277161,,False,0,21.5866554012976,False,0,True,False,False,False,False
1.2,3.40392017364502,40.3065910339355,22.9817905426025,18.0307502746582,4.14992141723633,2.60446739196777,3.86128926277161,,False,0,21.5330611305097,False,0,True,False,False,False,False
1.22,3.41427636146545,40.1767425537109,22.9078216552734,18.4112682342529,4.23750352859497,2.73430848121643,4.053786277771,,False,0,21.4686755206049,False,0,True,False,False,False,False
1.24,3.42469596862793,40.1029777526855,22.8658008575439,18.6274528503418,4.28726053237915,2.80807733535767,4.16315364837646,,False,0,21.4042931469101,False,0,True,False,False,False,False
